MW_API,melting.point_API,XLogP3_API,Hydrogen.Bond.Donor.Count_API,Hydrogen.Bond.Acceptor.Count_API,Rotatable.Bond.Count_API,Topological.Polar.Surface.Area_API,Heavy.Atom.Count_API,Complexity_API,logS_API,logP_API,Pka,N.of.repeat.units_polymer,Monomer.Weight_polymer,Hydrogen.Bond.Donor.Count_polymer,Hydrogen.Bond.Acceptor.Count_polymer,Rotatable.Bond.Count_polymer,Complexity_polymer,Topological.Polar.Surface.Area_polymer,technich,Drug.loading.ratio,Dose.mg.,dissolution.method,surfactant,pH.1.2_simulated.gastric.fluid,pH.4.5_buffer.solution,pH.6.8_PBS,pH.6.5_FaSSIF,pH.6.8_SIF,water,pH.7.4_PBS,rotation.speed.rpm.,volume.ml,X5min,X15min,X30min,X60min
0.13557068,0.66,0.554455446,0.105263158,0.24,0.090909091,0.246901811,0.113636364,0.169811321,0.54,0.221678892,0.508419083,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,1,0.285714286,0.030643123,0,0,1,0,0,0,0,0,0,0,0.888888889,0.5202,0.6113,0.5661,0.5944
0.033977509,0,0.663366337,0.052631579,0,0,0.026120114,0.034090909,0.060519758,0.34,0.377343113,0.67909261,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.489795918,0.183858735,1,0,0,0,1,0,0,0,0,0,0.444444444,0.1353,0.1646,0.2146,0.183
0.137775325,0.313333333,0.683168317,0.105263158,0.16,0.318181818,0.131744519,0.113636364,0.09255963,0.18,0.433577832,0.519176801,0.031680747,0.800244922,0.333333333,0.75,0.592592593,0.2536875,0.618598559,0.5,0.795918367,0.375378251,0,0,0,0,0,0,0,0,1,0,0.888888889,0.0978,0.243,0.4355,0.5522
0.256224578,0.356666667,0.326732673,0.210526316,0.44,0.545454545,0.26406101,0.261363636,0.145959416,0.68,0.159739201,0.598690365,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.316326531,0.030643123,0,0,0,0,0,0,1,0,0,0,0.888888889,0.0103,0.027,0.032,0.04
0.256224578,0.356666667,0.326732673,0.210526316,0.44,0.545454545,0.26406101,0.261363636,0.145959416,0.68,0.159739201,0.598690365,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,1,0.183673469,0.088098977,0,0,0,0,1,0,0,0,0,0.5,0.444444444,0.4468,0.5592,0.6018,0.6686
0.76853988,0.4,0.614554455,0.315789474,0.44,1,0.424213537,0.795454545,0.237095052,0.02,0.381418093,0.507951356,0.008337039,0.089689974,0,0.125,0,0.083423913,0.031434185,0.5,0.15,0.030643123,0,1,1,0,0,0,0,0,0,0,0.888888889,0.7748,0.8989,0.9295,0.9446
0.04492357,0.493333333,0.504950495,0.052631579,0,0,0.075881792,0.056818182,0.062299751,0.58,0.207008965,0.9494855,0.031680747,0.800244922,0.333333333,0.75,0.592592593,0.2536875,0.618598559,0.5,0.418367347,0.758417283,0,0,0,0,0,0,0,1,0,0.25,0.444444444,0.6504,0.7611,0.7751,0.7708
0.256224578,0.356666667,0.326732673,0.210526316,0.44,0.545454545,0.26406101,0.261363636,0.145959416,0.68,0.159739201,0.598690365,0.057914629,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.153061224,0.030643123,0,0,0,0,0,0,1,0,0,0,0.888888889,0.8039,0.9829,0.9959,1
0.131578699,0.39,0.524752475,0.052631579,0.24,0.227272727,0.197330791,0.136363636,0.162691349,0.36,0.238793806,0.548643592,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0.5,0.489795918,0.030643123,0,0,0,0,0,0,1,0,0,1,0.111111111,0.2034,0.5059,0.5028,0.5057
0.084635517,0.496666667,0.475247525,0.105263158,0.08,0.045454545,0.105243089,0.079545455,0.091135635,0.52,0.199674002,0.795603368,0.01067141,0,0.333333333,0.125,0.037037037,0,0.132285527,1,0.071428571,0.068947026,0,0,0,0,0,0,0,1,0,0,1,0.0224,0.0481,0.0729,0.1034
0.084635517,0.496666667,0.475247525,0.105263158,0.08,0.045454545,0.105243089,0.079545455,0.091135635,0.52,0.199674002,0.795603368,0.01067141,0,0.333333333,0.125,0.037037037,0,0.132285527,0,0.071428571,0.068947026,0,0,0,0,0,0,0,1,0,0,1,0.0357,0.0758,0.1093,0.1487
0.494998606,0.586666667,0.415841584,0.263157895,0.52,0.590909091,0.414680648,0.511363636,0.537201851,0.26,0.246943765,0.811973807,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.081632653,0.011491171,0,0,0,0,0,0,0,1,0,0.5,0.888888889,0.042,0.1158,0.2343,0.5737
0.058310486,0.37,0.346534653,0.105263158,0.2,0.136363636,0.191611058,0.045454545,0.069419722,0.68,0.100244499,0.58746492,0.014228546,0,0.333333333,0.125,0.037037037,0,0.132285527,0,1,0.288236871,1,0,0,0,0,0,0,0,1,0.5,1,0.1023,0.2541,0.2888,0.3027
0.071667483,0.696666667,0.425742574,0.157894737,0.16,0.045454545,0.153479504,0.079545455,0.093271627,0.58,0.256723716,0.615528531,0.008337039,0.089689974,0,0.125,0,0.083423913,0.031434185,1,0.316326531,0.068947026,0,0,0,0,0,0,0,1,0,0.5,0.888888889,0.5947,0.6763,0.6563,0.6675
0.201810801,0.2,0.693069307,0.105263158,0.2,0.454545455,0.201143947,0.215909091,0.162691349,0.36,0.335778321,0.503741815,0.01300578,0.755498442,0,0.75,0.444444444,1,0.404715128,1,0.234693878,0.216076148,1,1,0,0,1,0,0,0,0,0.25,0.055555556,0.0036,0.0168,0.0248,0.0453
0.051215468,0.18,0.673267327,0.052631579,0.08,0.136363636,0.058722593,0.056818182,0.048059808,0.42,0.326813366,0.506080449,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0.5,0.183673469,0.030643123,1,0,0,0,0,0,0,1,0,0.5,0.888888889,0.0313,0.0824,0.1668,0.2866
0.033977509,0,0.663366337,0.052631579,0,0,0.026120114,0.034090909,0.060519758,0.34,0.377343113,0.67909261,0.01300578,0.755498442,0,0.75,0.444444444,1,0.404715128,0.5,0.234693878,0.183858735,1,0,0,0,1,0,0,0,0,0,0.444444444,0.6332,0.7175,0.8385,0.8456
0.101698679,0.163333333,0.574257426,0,0.04,0.227272727,0.065014299,0.113636364,0.084727661,0.56,0.264873676,0.539289055,0.014228546,0,0.333333333,0.125,0.037037037,0,0.132285527,0,0.081632653,0.216076148,1,0,0,0,0,0,0,0,1,0.5,1,0.0463,0.1487,0.3671,0.8069
0.161435885,0.296666667,0.643564356,0.052631579,0.16,0.272727273,0.110772164,0.136363636,0.164827341,0.28,0.391198044,0.570626754,0.01934193,0.501954454,1,1,0.148148148,0.383152174,1,0.5,0.795918367,0.107250929,0,0,0,0,0,0,1,0,0,0,0.555555556,0.0012,0.0045,0.0154,0.0197
0.23163098,0.513333333,0.96039604,0.052631579,0.12,0.181818182,0.063870353,0.227272727,0.241367035,0.12,0.638141809,0.69738073,0.013895064,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.153061224,0.001915195,0,0,1,0,0,0,0,0,0,0,1,0.1449,0.3186,0.3809,0.3988
0.201810801,0.2,0.693069307,0.105263158,0.2,0.454545455,0.201143947,0.215909091,0.162691349,0.36,0.335778321,0.503741815,0.031680747,0.800244922,0.333333333,0.75,0.592592593,0.2536875,0.618598559,0.5,0.489795918,0.298770445,0,0,1,0,0,0,0,0,0,0,0.888888889,0.0226,0.0257,0.0286,0.0432
0.178954935,0.193333333,0.673267327,0.157894737,0.16,0.454545455,0.131935176,0.193181818,0.127091492,0.22,0.284433578,0.664172123,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.030612245,0.088098977,0,0,0,0,1,0,0,0,0,0,0.166666667,0.1772,0.462,0.727,0.8159
0.76853988,0.4,0.614554455,0.315789474,0.44,1,0.424213537,0.795454545,0.237095052,0.02,0.381418093,0.507951356,0.008337039,0.089689974,0,0.125,0,0.083423913,0.031434185,0.5,0.15,0.030643123,0,0,0,1,0,0,0,0,0,0,0.888888889,0.7952,0.9021,0.9846,1
0.80581412,0.806666667,1,0.263157895,0.44,0.681818182,0.519542421,0.818181818,0.775720897,0.9,1,0.852666043,0.029902179,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.285714286,0.095759758,0,0,0,0,0,0,0,1,0,0,0.888888889,0.2567,0.3878,0.4896,0.5525
0.256224578,0.356666667,0.326732673,0.210526316,0.44,0.545454545,0.26406101,0.261363636,0.145959416,0.68,0.159739201,0.598690365,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,1,0.489795918,0.088098977,0,0,0,0,1,0,0,0,0,0.5,0.444444444,0.2045,0.2323,0.2502,0.2683
0.119780701,0.473333333,0.564356436,0.105263158,0.2,0.090909091,0.193517636,0.113636364,0.163759345,0.54,0.215158924,0.521983162,0.029902179,0.10987033,0,0,0.037037037,0.309782609,0,1,0.183673469,0.030643123,0,0,1,0,0,0,0,0,0,0,0.444444444,0.5494,0.8693,0.907,0.9136
0.123327029,0.336666667,0.742574257,0.052631579,0.08,0.227272727,0.114394662,0.102272727,0.092915628,0.34,0.367563162,0.806828812,0,1,0.666666667,0.875,1,0.83423913,0.692206942,0,0.030612245,0,0,1,0,0,0,0,0,1,0,0,1,0.5621,0.8816,0.9078,0.9211
0.123327029,0.336666667,0.742574257,0.052631579,0.08,0.227272727,0.114394662,0.102272727,0.092915628,0.34,0.367563162,0.806828812,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,0,0.081632653,0.216076148,0,1,0,0,0,0,0,1,0,0,1,0.9392,0.9346,0.93,0.9116
0.123327029,0.336666667,0.742574257,0.052631579,0.08,0.227272727,0.114394662,0.102272727,0.092915628,0.34,0.367563162,0.806828812,0.01067141,0,0.333333333,0.125,0.037037037,0,0.132285527,0,0.081632653,0,0,1,0,0,0,0,0,1,0,0,1,0.0927,0.1952,0.3196,0.4818
0.426544393,0.213333333,0.851485149,0.210526316,0.32,0.818181818,0.372735939,0.420454545,0.316482734,0.06,0.381418093,0.93919551,0.014228546,0,0.333333333,0.125,0.037037037,0,0.132285527,0.5,0.285714286,0.375378251,1,0,1,0,0,0,0,0,0,0,0.888888889,0.1027,0.6117,0.7324,0.7905
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.01300578,0.755498442,0,0.75,0.444444444,1,0.404715128,0.5,0.183673469,1,0,0,0,0,0,0,0,0,1,1,0.166666667,0.0126,0.0199,0.0308,0.0431
0.022858227,0.02,0.554455446,0,0.08,0.181818182,0.040419447,0.022727273,0.018511926,0.58,0.280358598,0.67909261,0.008337039,0.089689974,0,0.125,0,0.083423913,0.031434185,0,0.234693878,0.337074348,0,0,0,0,0,0,0,1,0,0,0.888888889,0.9687,0.9991,1,1
0.108012623,0.606666667,0.643564356,0.052631579,0.2,0.227272727,0.199237369,0.102272727,0.105731577,0.38,0.322738386,0.443405051,0.008337039,0.089689974,0,0.125,0,0.083423913,0.031434185,0.5,0.15,0.145554832,0,0,0,0,1,0,0,0,0,0.25,0.888888889,0.5803,0.7968,0.9065,0.9383
0.188285306,0.413333333,0.534653465,0,0.36,0.318181818,0.193517636,0.193181818,0.155215379,0.3482,0.231458843,0.67909261,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.081632653,0.021067147,0,0,0,0,0,0,0,0,1,0,0.888888889,0.4388,0.8675,0.9427,0.9114
0.188285306,0.413333333,0.534653465,0,0.36,0.318181818,0.193517636,0.193181818,0.155215379,0.3482,0.231458843,0.67909261,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.081632653,0.021067147,0,0,0,1,0,0,0,0,0,0,0.888888889,0.337,0.7578,0.9479,0.9141
0.260818112,0.54,0.346534653,0.105263158,0.44,0.545454545,0.395614871,0.25,0.290850837,0.58,0.016299919,0.446679139,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,1,0.489795918,0.183858735,0,0,1,0,0,0,0,0,0,0.5,0.888888889,0.2451,0.6309,0.849,0.9871
0.414481838,0.367333333,0.821782178,0,0.32,0.5,0.180171592,0.409090909,0.34496262,0.24,0.482477588,0.48222638,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0.5,0.489795918,0.375378251,0,0,1,0,0,0,0,0,0,0.5,0.222222222,0.0964,0.2919,0.4517,0.6003
0.16549873,0.816666667,0.485148515,0.052631579,0.12,0.045454545,0.130409914,0.181818182,0.196155215,0.58,0.228198859,0.460243218,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.489795918,0.030643123,0,0,0,0,0,0,0,1,0,0.25,0.888888889,0.1553,0.4099,0.5606,0.6622
0.16549873,0.816666667,0.485148515,0.052631579,0.12,0.045454545,0.130409914,0.181818182,0.196155215,0.58,0.228198859,0.460243218,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,1,0.489795918,0.001915195,0,0,0,0,0,0,0,1,0,0.25,0.888888889,0.6824,1,1,0.9747
0.033125572,0.21,0.534653465,0.105263158,0.04,0.181818182,0.071306006,0.034090909,0.024563902,0.52,0.349633252,0.61131899,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.183673469,0.183858735,0,0,0,0,0,0,0,1,0,0.2,1,0.3162,0.5423,0.6856,0.8586
0.059912003,0.443333333,0.267326733,0.105263158,0.2,0.136363636,0.220209724,0.034090909,0.060163759,0.74,0.107579462,0.623479888,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.387755102,0.566897767,0,1,1,0,0,0,0,0,0,0.5,0.166666667,0.2747,0.37,0.393,0.451
0.022858227,0.02,0.554455446,0,0.08,0.181818182,0.040419447,0.022727273,0.018511926,0.58,0.280358598,0.67909261,0.035682526,0,0.333333333,0.125,0.037037037,0,0.132285527,0,0.234693878,0.337074348,0,0,0,0,0,0,0,1,0,0,0.888888889,0.3784,0.7225,0.9322,1
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.01934193,0.501954454,1,1,0.148148148,0.383152174,1,0.5,0.306122449,0.068947026,0,0,0,0,0,0,0,1,0,1,0.166666667,0.1201,0.2094,0.2796,0.3528
0.123327029,0.336666667,0.742574257,0.052631579,0.08,0.227272727,0.114394662,0.102272727,0.092915628,0.34,0.367563162,0.806828812,0.01067141,0,0.333333333,0.125,0.037037037,0,0.132285527,0,0.183673469,0.216076148,0,1,0,0,0,0,0,1,0,0,1,0.1666,0.4067,0.5853,0.7281
0.058297888,0.866666667,0.356435644,0.157894737,0.24,0.045454545,0.235462345,0.068181818,0.055535778,0.74,0.134474328,0.589335828,0.002667852,0,0.333333333,0.125,0.037037037,0,0.132285527,0,0.107142857,0.107250929,1,0,1,0,0,0,0,0,0,0.5,1,0.2331,0.4045,0.5429,0.7047
0.188285306,0.413333333,0.534653465,0,0.36,0.318181818,0.193517636,0.193181818,0.155215379,0.3482,0.231458843,0.67909261,0.01300578,0.755498442,0,0.75,0.444444444,1,0.404715128,0,0.183673469,0.021067147,0,0,0,0,1,0,0,0,0,0,0.888888889,0.4292,0.8797,0.9037,0.9125
0.188285306,0.413333333,0.534653465,0,0.36,0.318181818,0.193517636,0.193181818,0.155215379,0.3482,0.231458843,0.67909261,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.081632653,0.021067147,0,0,1,0,0,0,0,0,0,0,0.888888889,0.3735,0.7787,0.9479,0.9219
0.188285306,0.413333333,0.534653465,0,0.36,0.318181818,0.193517636,0.193181818,0.155215379,0.3482,0.231458843,0.67909261,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.081632653,0.021067147,0,0,0,0,1,0,0,0,0,0,0.888888889,0.4728,0.9092,0.9531,0.9167
0.234500168,0.553666667,0.752475248,0.052631579,0.08,0.318181818,0.071115348,0.238636364,0.168031328,0.08,0.397718011,0.704396632,0.01067141,0,0.333333333,0.125,0.037037037,0,0.132285527,1,0.183673469,0.758417283,0,0,0,1,0,0,0,0,0,0,0.555555556,0.5553,0.8581,0.9324,0.9669
0.149034759,0.206666667,0.831683168,0,0.04,0.272727273,0,0.170454545,0.098967604,0.16,0.458842706,0.692235734,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,1,0.183673469,0.088098977,0,0,0,0,1,0,0,0,0,0.5,0.444444444,0.163,0.2868,0.3294,0.3556
0.188360894,0.23,0.564356436,0.052631579,0.28,0.409090909,0.216396568,0.193181818,0.208259167,0.32,0.313773431,0.552385407,0.007003112,0,0.333333333,0.125,0.037037037,0,0.132285527,0.5,0.183673469,0.107250929,1,1,0,0,0,0,0,1,0,0.5,1,0.1349,0.4811,0.766,0.9392
0.059912003,0.443333333,0.267326733,0.105263158,0.2,0.136363636,0.220209724,0.034090909,0.060163759,0.74,0.107579462,0.623479888,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.316326531,0.566897767,0,1,0,0,0,0,0,0,1,0.5,0.888888889,0.2829,0.6113,0.6705,0.6996
0.083086754,0.23,0.554455446,0,0.04,0.045454545,0.049952336,0.079545455,0.089711641,0.34,0.250203749,0.453695042,0.01067141,0,0.333333333,0.125,0.037037037,0,0.132285527,0,0.489795918,0.049795074,1,0,1,0,0,0,0,0,0,0,0.777777778,0.5198,0.8445,0.9569,1
0.188360894,0.23,0.564356436,0.052631579,0.28,0.409090909,0.216396568,0.193181818,0.208259167,0.32,0.313773431,0.552385407,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,0,0.081632653,0.015321561,1,0,0,1,0,0,0,0,0,0.5,0.444444444,0.102,0.2639,0.4857,0.8315
0.095683936,0.21,0.475247525,0.052631579,0.08,0.045454545,0.088465205,0.090909091,0.100747597,0.46,0.211898941,0.798877456,0,1,0.666666667,0.875,1,0.83423913,0.692206942,0,0.081632653,0.068947026,1,0,1,0,0,0,0,0,0,0,1,0.214,0.69,0.9458,1
0.040188308,0.323333333,0.584158416,0.052631579,0.08,0.136363636,0.076263108,0.045454545,0.044855821,0.388,0.30399348,0.495322732,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.476530612,0.566897767,0,0,1,0,0,0,0,0,0,0,0.888888889,0.053,0.1116,0.1284,0.1428
0.264092797,0.683333333,0.940594059,0.052631579,0.12,0.318181818,0.126596759,0.295454545,0.242079032,0.18,0.578647107,0.470065482,0.01289462,0.089689974,0,0.125,0,0.083423913,0.031434185,0.5,0.15,0.145554832,0,0,0,0,0,0,0,0,1,0.25,0.888888889,0.0987,0.1151,0.1301,0.1603
0.76853988,0.4,0.614554455,0.315789474,0.44,1,0.424213537,0.795454545,0.237095052,0.02,0.381418093,0.507951356,0.008337039,0.089689974,0,0.125,0,0.083423913,0.031434185,0.5,0.091836735,0.030643123,0,1,1,0,0,0,0,0,0,0,0.888888889,0.3269,0.7205,0.8372,0.9295
0.182338278,0.32,0.614554455,0.052631579,0.2,0.227272727,0.171210677,0.136363636,0.10751157,0.3482,0.329747351,0.522918616,0.007003112,0,0.333333333,0.125,0.037037037,0,0.132285527,0.5,0.091836735,0.145554832,1,0,0,0,1,0,0,0,0,0.5,0.888888889,0.0393,0.4043,0.8333,0.9827
0.058310486,0.37,0.346534653,0.105263158,0.2,0.136363636,0.191611058,0.045454545,0.069419722,0.68,0.100244499,0.58746492,0.014228546,0,0.333333333,0.125,0.037037037,0,0.132285527,0,0.132653061,0.288236871,1,0,0,0,0,0,0,0,1,0.5,1,0.1439,0.4014,0.7722,0.8222
0.234500168,0.553666667,0.752475248,0.052631579,0.08,0.318181818,0.071115348,0.238636364,0.168031328,0.08,0.397718011,0.704396632,0.20042241,0.022376598,0.166666667,0.125,0.037037037,0.135597826,0.111329404,1,0.183673469,0.758417283,0,0,0,1,0,0,0,0,0,0,0.555555556,0.0898,0.2965,0.548,0.8138
0.234500168,0.553666667,0.752475248,0.052631579,0.08,0.318181818,0.071115348,0.238636364,0.168031328,0.08,0.397718011,0.704396632,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,1,0.183673469,0.758417283,0,0,0,0,0,0,0,1,0,0,0.555555556,1.00E-04,0.008,0.0211,0.0373
0.033977509,0,0.663366337,0.052631579,0,0,0.026120114,0.034090909,0.060519758,0.34,0.377343113,0.67909261,0.01300578,0.755498442,0,0.75,0.444444444,1,0.404715128,0.5,0.15,0.183858735,1,0,1,0,0,0,0,0,0,0,0.444444444,0.4464,0.4692,0.4945,0.4083
0.033977509,0,0.663366337,0.052631579,0,0,0.026120114,0.034090909,0.060519758,0.34,0.377343113,0.67909261,0.01067141,0,0.333333333,0.125,0.037037037,0,0.132285527,0,0.071428571,0.183858735,1,0,0,0,1,0,0,0,0,0,0.444444444,0.1987,0.2751,0.3964,0.4162
0.13953904,0.423333333,0.633663366,0.052631579,0.16,0.318181818,0.166062917,0.136363636,0.112139551,0.24,0.294213529,0.610851263,1,0.10987033,0,0,0.037037037,0.309782609,0,0.5,0.234693878,0.107250929,0,0,0,0,0,0,0,1,0,0,0.888888889,0.2844,0.2884,0.2823,0.2742
0.140601994,0.316666667,0.683168317,0.052631579,0.12,0.181818182,0.118207817,0.136363636,0.126379494,0.18,0.382233089,0.476613658,0.074477546,0.277919816,0.166666667,0.375,0.148148148,0.418478261,0.283562541,0,0.285714286,0.107250929,0,0,0,0,0,0,1,0,0,0,0.888888889,0.094,0.3188,0.575,0.9047
0.059912003,0.443333333,0.267326733,0.105263158,0.2,0.136363636,0.220209724,0.034090909,0.060163759,0.74,0.107579462,0.623479888,0.049911072,0.10987033,0,0,0.037037037,0.309782609,0,0.5,1,0.566897767,0,0,0,0,0,0,0,0,1,0.5,0.888888889,0.0194,0.039,0.0533,0.0961
0.164719231,0.316666667,0.584158416,0.052631579,0.24,0.318181818,0.197330791,0.170454545,0.196867213,0.26,0.331703341,0.548175865,0.03234771,0.302606835,0,0.25,0.111111111,0.489130435,0.172233137,0,0.071428571,0.216076148,0,0,0,0,0,0,0,1,0,0,0.888888889,0.0589,0.5055,0.9865,1
0.033125572,0.21,0.534653465,0.105263158,0.04,0.181818182,0.071306006,0.034090909,0.024563902,0.52,0.349633252,0.61131899,0.007003112,0,0.333333333,0.125,0.037037037,0,0.132285527,0.5,0.183673469,0.183858735,0,0,0,0,0,0,0,1,0,0.2,1,0.2582,0.4615,0.6426,0.7677
